F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22511967	MZ22513876	0	1.0000	0.3706	0.4545	0.7139	-0.2594	
MZ22502257	MZ22506483	0	0.8636	0.8750	0.8684	0.8684	-0.0000	
MZ22526364	MZ22527499	0	-0.3333	0.9586	0.3813	0.4049	-0.0236	
MZ22527603	MZ22518040	0	0.9697	0.5625	0.6471	0.6736	-0.0264	
MZ22521120	MZ22518033	0	1.0000	-0.3333	0.8095	0.8095	-0.0000	
MZ22500721	MZ22515576	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22524882	MZ22521973	0	0.1797	0.9853	0.5703	0.7994	-0.2291	
MZ22500583	MZ22507800	0	1.0000	0.7563	0.7503	0.8718	-0.1215	
MZ22531112	MZ22518833	0	0.0000	0.1473	0.0953	0.1246	-0.0293	
MZ22512942	MZ22502752	0	0.7151	1.0000	0.7040	0.9381	-0.2341	
MZ22513284	MZ22511010	0	0.1197	1.0000	0.3731	0.6479	-0.2748	
MZ22527099	MZ22514183	0	1.0000	0.7099	0.7062	0.7729	-0.0668	
MZ22500133	MZ22524187	0	0.1345	0.9495	0.1970	0.5089	-0.3120	
MZ22504385	MZ22504414	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515663	MZ22523425	0	0.9982	-1.0000	0.8078	0.8079	-0.0002	
MZ22528660	MZ22528446	0	0.2137	-1.0000	-0.7880	-0.3931	-0.3949	
MZ22505191	MZ22517241	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22518899	MZ22516328	0	1.0000	0.8988	0.8809	0.9702	-0.0893	
MZ22526371	MZ22529018	0	0.9091	0.1148	0.6657	0.7837	-0.1180	
MZ22511063	MZ22514092	0	0.9911	0.9807	0.9708	0.9863	-0.0155	
MZ22510798	MZ22522653	0	0.0404	0.9412	0.5451	0.7365	-0.1913	
MZ22505240	MZ22525212	0	1.0000	0.5612	0.6537	0.8537	-0.2000	
MZ22510709	MZ22507135	0	0.8823	-0.0006	0.2278	0.4836	-0.2557	
MZ22514423	MZ22507230	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22509962	MZ22503358	0	0.4375	0.6841	0.4552	0.5714	-0.1162	
MZ22515734	MZ22508477	0	0.6730	0.7782	0.6055	0.7318	-0.1263	
MZ22527584	MZ22523282	0	-0.5000	1.0000	0.7000	0.7000	0.0000	
MZ22516734	MZ22514121	0	1.0000	0.4198	0.5213	0.7679	-0.2467	
MZ22519693	MZ22508325	0	0.9412	0.2656	0.6171	0.7876	-0.1705	
MZ22528802	MZ22510820	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22503410	MZ22510429	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22504122	MZ22507748	0	0.8889	1.0000	0.9643	0.9643	-0.0000	
MZ22530514	MZ22508614	0	0.9402	0.9375	0.8315	0.9378	-0.1063	
MZ22525701	MZ22529862	0	0.4804	-0.5000	0.0794	0.2353	-0.1559	
MZ22527395	MZ22525406	0	0.4706	0.0989	0.3311	0.3861	-0.0550	
MZ22500147	MZ22527747	0	0.8856	0.3192	0.4307	0.7113	-0.2806	
MZ22523813	MZ22506359	0	0.8506	0.8125	0.7852	0.8316	-0.0463	
MZ22511212	MZ22505225	0	0.9979	0.2670	0.7201	0.7369	-0.0168	
MZ22525766	MZ22520366	0	1.0000	0.5689	0.6278	0.6370	-0.0092	
MZ22529823	MZ22509576	0	0.0000	0.8947	0.8095	0.8095	-0.0000	
MZ22530326	MZ22510635	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22530018	MZ22506182	0	0.0000	0.9546	0.8750	0.8750	-0.0000	
MZ22527211	MZ22530343	0	0.9190	-1.0000	0.6322	0.6448	-0.0126	
MZ22525805	MZ22523465	0	0.9729	0.0000	0.7221	0.7297	-0.0076	
MZ22501396	MZ22526125	0	0.3577	0.8085	0.2567	0.5442	-0.2876	
MZ22500396	MZ22508124	0	0.8764	0.6824	0.5584	0.7821	-0.2238	
MZ22500996	MZ22502732	0	0.5885	0.9444	0.5488	0.7665	-0.2177	
MZ22518728	MZ22528228	0	0.0247	0.1417	-0.5749	0.0715	-0.6465	
MZ22530125	MZ22505357	0	0.1413	0.7895	0.6253	0.7277	-0.1025	
MZ22515303	MZ22514465	0	1.0000	0.0213	0.6062	0.7872	-0.1811	
MZ22513971	MZ22513619	0	0.7839	0.9444	0.8424	0.8642	-0.0217	
MZ22526878	MZ22501411	0	0.5364	0.7099	0.2519	0.6441	-0.3922	
MZ22530851	MZ22526987	0	0.0000	-0.1373	-0.3095	-0.0915	-0.2180	
MZ22527845	MZ22503109	0	0.6994	1.0000	0.7786	0.9608	-0.1822	
MZ22518170	MZ22522460	0	0.7418	0.2140	0.3978	0.5439	-0.1461	
MZ22507821	MZ22500149	0	0.9479	1.0000	0.9596	0.9746	-0.0151	
MZ22514717	MZ22516692	0	0.4934	0.8006	0.5556	0.6234	-0.0678	
MZ22527888	MZ22506560	0	0.5000	0.8333	0.7500	0.7500	0.0000	
MZ22521735	MZ22512390	0	0.7769	0.0674	0.1141	0.4222	-0.3080	
MZ22507217	MZ22521059	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529936	MZ22517244	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22509825	MZ22528812	0	0.9412	1.0000	0.9500	0.9500	-0.0000	
MZ22522746	MZ22525229	0	1.0000	0.1675	0.6881	0.8335	-0.1454	
MZ22515221	MZ22506826	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22517014	MZ22513797	0	0.8042	0.5709	0.5193	0.6670	-0.1477	
MZ22530918	MZ22513151	0	0.0000	0.8334	0.7282	0.7408	-0.0126	
MZ22528624	MZ22512206	0	-0.1474	0.8162	0.6855	0.7474	-0.0619	
MZ22501253	MZ22503454	0	0.9766	0.9697	0.9449	0.9731	-0.0282	
MZ22522230	MZ22513413	0	0.2153	1.0000	0.5313	0.7803	-0.2490	
MZ22507972	MZ22503709	0	1.0000	0.9474	0.9730	0.9730	-0.0000	
MZ22527596	MZ22502460	0	1.0000	0.8963	0.9141	0.9143	-0.0002	
MZ22529543	MZ22502329	0	0.0566	1.0000	0.8056	0.9057	-0.1000	
MZ22514008	MZ22527131	0	0.3091	-0.3333	0.0958	0.2077	-0.1119	
MZ22517370	MZ22529441	0	0.9744	1.0000	0.9743	0.9768	-0.0026	
MZ22528752	MZ22507492	0	0.5558	1.0000	0.8279	0.9596	-0.1317	
MZ22519541	MZ22525427	0	0.6667	0.0000	0.4286	0.4286	-0.0000	
MZ22515649	MZ22512480	0	0.9202	0.9444	0.8868	0.9334	-0.0466	
MZ22510653	MZ22525442	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22502381	MZ22515763	0	0.9231	0.3312	0.5361	0.6809	-0.1448	
MZ22505858	MZ22501693	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22504494	MZ22516868	0	0.8158	1.0000	0.8714	0.9025	-0.0311	
MZ22525129	MZ22526684	0	0.6667	-0.3333	0.1667	0.1667	-0.0000	
MZ22525001	MZ22506929	0	0.2527	0.8595	0.5512	0.5814	-0.0303	
MZ22527954	MZ22519510	0	0.0765	0.9091	0.6293	0.7810	-0.1517	
MZ22501713	MZ22517660	0	0.6713	0.8112	0.5407	0.7325	-0.1917	
MZ22521820	MZ22521056	0	0.7411	0.6875	0.5247	0.7068	-0.1821	
MZ22529397	MZ22526837	0	0.0000	0.9566	0.4350	0.4783	-0.0434	
MZ22513846	MZ22529266	0	0.3789	-0.5000	0.0977	0.2031	-0.1054	
MZ22518365	MZ22526888	0	1.0000	0.8016	0.7884	0.9265	-0.1381	
MZ22507218	MZ22522096	0	0.8062	0.8947	0.7522	0.8517	-0.0995	
MZ22520337	MZ22508594	0	0.8353	1.0000	0.9001	0.9225	-0.0224	
MZ22504454	MZ22502964	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528920	MZ22525686	0	0.0000	0.9590	0.8476	0.8525	-0.0049	
MZ22503081	MZ22503680	0	0.8273	0.2011	0.3233	0.5559	-0.2326	
MZ22525421	MZ22510958	0	0.8889	0.9010	0.8012	0.8926	-0.0914	
MZ22524065	MZ22528998	0	0.1940	1.0000	0.1624	0.4243	-0.2619	
MZ22528054	MZ22530964	0	0.9604	0.4485	0.2817	0.7044	-0.4227	
MZ22528567	MZ22520754	0	0.0812	0.8476	0.3171	0.6286	-0.3115	
MZ22506761	MZ22531026	0	0.1415	0.5000	0.0460	0.2066	-0.1606	
MZ22501259	MZ22515168	0	0.6842	0.9507	0.7684	0.7972	-0.0288	
MZ22528614	MZ22501371	0	0.0273	1.0000	0.8054	0.9027	-0.0973	
MZ22522680	MZ22525275	0	0.5155	0.1790	-0.0818	0.4033	-0.4852	
MZ22518791	MZ22512241	0	0.1178	1.0000	0.7279	0.8082	-0.0804	
MZ22530929	MZ22508400	0	0.0000	0.8667	0.5715	0.6191	-0.0476	
MZ22523441	MZ22529475	0	0.4765	1.0000	0.5505	0.5812	-0.0308	
MZ22521267	MZ22519570	0	1.0000	0.9412	0.9706	0.9706	-0.0000	
MZ22507080	MZ22500926	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529217	MZ22520709	0	1.0000	0.9571	0.9569	0.9617	-0.0048	
MZ22522587	MZ22516008	0	0.9836	1.0000	0.9830	0.9922	-0.0092	
MZ22522725	MZ22528235	0	0.9333	1.0000	0.9412	0.9412	0.0000	
MZ22514057	MZ22518943	0	0.9412	0.9656	0.9351	0.9534	-0.0183	
MZ22519728	MZ22523989	0	0.1429	0.4871	-0.0599	0.2680	-0.3279	
MZ22519348	MZ22525028	0	1.0000	0.9412	0.9706	0.9706	-0.0000	
MZ22520523	MZ22521842	0	1.0000	0.0000	0.8571	0.8571	0.0000	
MZ22504565	MZ22529533	0	1.0000	-0.3333	0.8095	0.8095	-0.0000	
MZ22514589	MZ22519607	0	0.3040	1.0000	0.5312	0.7422	-0.2110	
MZ22523282	MZ22527938	0	1.0000	0.0000	0.8000	0.8000	0.0000	
MZ22513533	MZ22530921	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22506078	MZ22524367	0	0.5638	1.0000	0.5769	0.7881	-0.2112	
MZ22518292	MZ22500821	0	0.5855	0.0527	-0.1369	0.2500	-0.3869	
MZ22500244	MZ22507341	0	0.2437	0.9829	0.3531	0.5797	-0.2266	
MZ22530919	MZ22518192	0	0.0000	0.7778	0.7000	0.7000	-0.0000	
MZ22513553	MZ22527665	0	0.9167	1.0000	0.9333	0.9333	-0.0000	
MZ22503482	MZ22527396	0	0.9859	0.0000	0.8747	0.8763	-0.0016	
MZ22523364	MZ22507653	0	1.0000	0.9611	0.9605	0.9712	-0.0108	
MZ22523768	MZ22507131	0	0.9444	0.9238	0.9270	0.9347	-0.0077	
MZ22504570	MZ22529027	0	0.9590	0.0000	0.8535	0.8581	-0.0046	
MZ22516649	MZ22514938	0	1.0000	0.7379	0.7736	0.8901	-0.1165	
MZ22500052	MZ22506399	0	0.0593	0.8750	0.1724	0.4432	-0.2708	
MZ22521031	MZ22506543	0	-0.1328	0.8139	0.5622	0.6904	-0.1282	
MZ22503279	MZ22513261	0	1.0000	-0.0576	0.2979	0.5373	-0.2394	
MZ22530868	MZ22525593	0	-1.0000	1.0000	0.7500	0.7500	0.0000	
MZ22506182	MZ22509798	0	0.9546	0.9167	0.9412	0.9412	-0.0000	
MZ22523001	MZ22504216	0	0.8235	0.5291	0.4353	0.6681	-0.2328	
MZ22507311	MZ22522852	0	1.0000	0.5616	0.7862	0.8020	-0.0158	
MZ22501359	MZ22501318	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22505183	MZ22502282	0	1.0000	0.9149	0.9511	0.9563	-0.0052	
MZ22500367	MZ22524630	0	0.0897	0.6943	-0.0725	0.2912	-0.3637	
MZ22528333	MZ22511929	0	0.0000	0.4921	0.3901	0.4403	-0.0502	
MZ22530316	MZ22514146	0	0.0000	1.0000	0.9048	0.9048	0.0000	
MZ22511838	MZ22526561	0	1.0000	0.1584	0.7427	0.8852	-0.1425	
MZ22527588	MZ22512175	0	-0.5000	-0.1394	-0.2585	-0.2049	-0.0535	
MZ22524543	MZ22530654	0	0.8955	-1.0000	0.6725	0.6849	-0.0124	
MZ22526369	MZ22506868	0	0.8876	1.0000	0.9023	0.9535	-0.0512	
MZ22511080	MZ22507637	0	1.0000	0.0567	0.2998	0.5546	-0.2547	
MZ22527037	MZ22504327	0	0.9778	0.5175	0.4811	0.7169	-0.2358	
MZ22506604	MZ22504920	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527823	MZ22512966	0	0.0000	0.4104	0.0809	0.2873	-0.2064	
MZ22526775	MZ22507070	0	0.4992	0.8723	0.5720	0.7575	-0.1855	
MZ22518513	MZ22516449	0	0.8571	1.0000	0.9600	0.9600	0.0000	
MZ22530727	MZ22517076	0	0.0000	0.5073	0.3581	0.4348	-0.0768	
MZ22515429	MZ22510885	0	0.1734	0.4581	0.0360	0.3287	-0.2927	
MZ22529575	MZ22530396	0	-1.0000	-1.0000	-1.0000	-1.0000	0.0000	
MZ22526029	MZ22522914	0	0.0032	-1.0000	-0.7993	-0.4984	-0.3010	
MZ22522705	MZ22519385	0	0.4723	0.8406	0.3628	0.6828	-0.3200	
MZ22523824	MZ22526665	0	0.6667	0.8333	0.7333	0.7333	-0.0000	
MZ22528470	MZ22528294	0	0.0219	0.1018	-0.5819	0.0539	-0.6358	
MZ22516559	MZ22530996	0	1.0000	-0.5000	0.8125	0.8125	0.0000	
MZ22530286	MZ22519787	0	0.1780	1.0000	0.7977	0.9135	-0.1158	
MZ22510220	MZ22512375	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22522365	MZ22505232	0	1.0000	0.1163	0.2535	0.5336	-0.2801	
MZ22530387	MZ22514611	0	0.0963	1.0000	0.7731	0.8709	-0.0978	
MZ22528733	MZ22520192	0	1.0000	0.9412	0.9474	0.9474	-0.0000	
MZ22505562	MZ22528491	0	0.9474	0.0680	0.7670	0.8636	-0.0966	
MZ22510071	MZ22505394	0	1.0000	0.9554	0.9745	0.9750	-0.0005	
MZ22526463	MZ22502561	0	0.5995	1.0000	0.8410	0.9304	-0.0894	
MZ22517334	MZ22501417	0	0.4553	1.0000	0.4566	0.7524	-0.2959	
MZ22506187	MZ22523539	0	1.0000	0.3648	0.5856	0.8412	-0.2556	
MZ22523604	MZ22515656	0	0.0405	0.3822	-0.1073	0.2846	-0.3919	
MZ22514645	MZ22524023	0	0.1553	0.4682	-0.1547	0.2663	-0.4210	
MZ22514988	MZ22520688	0	0.9393	0.9530	0.8886	0.9455	-0.0569	
MZ22506847	MZ22513348	0	1.0000	0.0457	0.5994	0.7431	-0.1437	
MZ22510763	MZ22503660	0	1.0000	0.9986	0.9986	0.9993	-0.0007	
MZ22523879	MZ22517448	0	0.3199	1.0000	0.5995	0.8381	-0.2385	
MZ22510004	MZ22518692	0	0.8823	0.9026	0.8720	0.8925	-0.0205	
MZ22511783	MZ22509456	0	0.9255	0.4594	0.5852	0.7451	-0.1599	
MZ22526697	MZ22505234	0	0.4132	0.1467	-0.2802	0.2287	-0.5089	
MZ22512884	MZ22521576	0	1.0000	0.7867	0.7849	0.9191	-0.1342	
MZ22509276	MZ22505709	0	0.0777	1.0000	0.2411	0.5146	-0.2735	
MZ22528673	MZ22510865	0	0.0206	0.9069	0.6784	0.8026	-0.1242	
MZ22513359	MZ22520568	0	0.5604	0.0000	0.4632	0.4803	-0.0172	
MZ22525448	MZ22503128	0	0.1911	1.0000	0.6575	0.8162	-0.1587	
MZ22518293	MZ22503682	0	0.7500	1.0000	0.8857	0.8857	0.0000	
MZ22528576	MZ22518637	0	0.2692	1.0000	0.8160	0.9304	-0.1143	
MZ22526237	MZ22507170	0	0.7270	0.0270	-0.2175	0.2020	-0.4195	
MZ22513926	MZ22513656	0	1.0000	0.9698	0.9689	0.9849	-0.0160	
MZ22504244	MZ22525260	0	0.3839	0.0593	-0.2804	0.2448	-0.5252	
MZ22509983	MZ22512826	0	0.8520	1.0000	0.8342	0.9586	-0.1243	
MZ22520879	MZ22501823	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22514414	MZ22531060	0	1.0000	0.6667	0.8750	0.8750	-0.0000	
MZ22517602	MZ22520528	0	0.8325	1.0000	0.8246	0.9274	-0.1028	
MZ22512512	MZ22510707	0	0.1316	1.0000	0.2919	0.5658	-0.2739	
MZ22530449	MZ22502620	0	0.0000	0.2133	0.1290	0.1920	-0.0630	
MZ22508127	MZ22514521	0	0.9474	0.9048	0.9250	0.9250	0.0000	
MZ22513323	MZ22500755	0	0.9081	0.1394	0.2221	0.5134	-0.2913	
MZ22506712	MZ22514394	0	0.5979	0.9412	0.6161	0.8223	-0.2063	
MZ22510734	MZ22512223	0	0.3025	0.9608	0.3414	0.6511	-0.3096	
MZ22527673	MZ22520285	0	0.6011	1.0000	0.6091	0.8575	-0.2485	
MZ22513240	MZ22529544	0	0.0080	-0.5000	-0.5337	-0.2460	-0.2877	
MZ22527768	MZ22513312	0	0.8000	1.0000	0.9565	0.9565	0.0000	
MZ22503559	MZ22528840	0	0.9760	0.0000	0.8759	0.8784	-0.0025	
MZ22523492	MZ22501674	0	0.6692	0.2676	0.1483	0.4461	-0.2978	
MZ22508860	MZ22509845	0	0.4118	0.9333	0.6562	0.6562	0.0000	
MZ22526828	MZ22519058	0	0.3750	0.9525	0.7239	0.7425	-0.0186	
MZ22502899	MZ22524136	0	1.0000	0.3950	0.4585	0.7695	-0.3110	
MZ22522824	MZ22500539	0	0.8665	0.7427	0.7284	0.8065	-0.0781	
MZ22516558	MZ22531115	0	0.8475	0.0000	0.7211	0.7416	-0.0205	
MZ22527028	MZ22510544	0	0.7962	1.0000	0.9245	0.9272	-0.0027	
MZ22528534	MZ22520963	0	0.2778	0.8889	0.6391	0.7778	-0.1387	
MZ22506066	MZ22522677	0	0.9876	0.8702	0.8483	0.9457	-0.0974	
MZ22520892	MZ22522542	0	-0.1946	0.9444	0.6510	0.7373	-0.0864	
MZ22524985	MZ22508151	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22521302	MZ22526299	0	1.0000	0.7500	0.9524	0.9524	0.0000	
MZ22508099	MZ22524837	0	0.9512	0.9048	0.8524	0.9330	-0.0806	
MZ22510713	MZ22519075	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523330	MZ22526042	0	1.0000	0.2636	0.7829	0.8017	-0.0189	
MZ22520242	MZ22513665	0	0.3615	1.0000	0.4012	0.6808	-0.2796	
MZ22529020	MZ22510002	0	0.0416	0.6386	0.4116	0.5533	-0.1417	
MZ22524438	MZ22500490	0	0.9632	0.0145	0.1984	0.4482	-0.2498	
MZ22507425	MZ22513580	0	0.9222	0.5380	0.4601	0.7243	-0.2642	
MZ22508363	MZ22529356	0	1.0000	0.1135	0.7323	0.8734	-0.1410	
MZ22500033	MZ22526739	0	0.1144	-0.8000	-0.2867	-0.0934	-0.1932	
MZ22507218	MZ22502901	0	0.8062	1.0000	0.8054	0.9031	-0.0977	
MZ22506830	MZ22503287	0	-0.3616	0.4101	-0.3610	0.0697	-0.4307	
MZ22522207	MZ22513261	0	0.0410	-0.0576	-0.3809	-0.0280	-0.3529	
MZ22519230	MZ22513203	0	0.2222	0.8913	0.5967	0.6404	-0.0437	
MZ22514676	MZ22516759	0	1.0000	0.1048	0.6849	0.7152	-0.0303	
MZ22531184	MZ22526987	0	-0.5000	-0.1373	-0.4762	-0.2582	-0.2180	
MZ22515223	MZ22530070	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22506265	MZ22525670	0	0.7446	0.7500	0.7383	0.7456	-0.0073	
MZ22502289	MZ22512036	0	0.5796	-1.0000	0.0665	0.1847	-0.1182	
MZ22501610	MZ22503095	0	1.0000	0.9884	0.9880	0.9942	-0.0062	
MZ22503369	MZ22502017	0	1.0000	0.8712	0.8948	0.9339	-0.0391	
MZ22510610	MZ22500202	0	0.7982	0.8002	0.6891	0.7993	-0.1102	
MZ22509397	MZ22514385	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527773	MZ22523038	0	-0.2500	0.5714	0.2727	0.2727	-0.0000	
MZ22513147	MZ22510136	0	0.9073	0.4762	0.4559	0.6859	-0.2300	
MZ22505799	MZ22509921	0	0.9640	0.9841	0.9457	0.9760	-0.0303	
MZ22518383	MZ22507734	0	0.9333	0.8889	0.9091	0.9091	0.0000	
MZ22508650	MZ22505637	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22512117	MZ22517642	0	0.4296	-0.1960	-0.0653	0.2321	-0.2974	
MZ22502578	MZ22528983	0	0.8483	1.0000	0.8528	0.8635	-0.0107	
MZ22507821	MZ22504243	0	0.9479	0.9474	0.9325	0.9476	-0.0151	
MZ22506304	MZ22526610	0	0.8889	0.0000	0.7619	0.7619	-0.0000	
MZ22506133	MZ22513391	0	1.0000	0.8333	0.9143	0.9143	0.0000	
MZ22512882	MZ22517937	0	1.0000	0.9375	0.9706	0.9706	0.0000	
MZ22526654	MZ22511980	0	0.7991	0.3724	0.5598	0.6678	-0.1080	
MZ22524573	MZ22508453	0	0.7534	1.0000	0.8379	0.8954	-0.0574	
MZ22509664	MZ22504147	0	0.0845	0.7652	0.2694	0.5667	-0.2973	
MZ22500276	MZ22504476	0	0.1410	0.3778	-0.3097	0.2594	-0.5691	
MZ22516655	MZ22503256	0	0.8065	-0.1537	0.4147	0.5978	-0.1831	
MZ22520359	MZ22524458	0	0.9474	-0.1123	0.5775	0.7266	-0.1491	
MZ22530399	MZ22512797	0	0.0000	0.3243	0.2163	0.2902	-0.0739	
MZ22506044	MZ22506340	0	0.9444	1.0000	0.9714	0.9714	0.0000	
MZ22523247	MZ22530394	0	1.0000	0.6667	0.9524	0.9524	-0.0000	
MZ22506272	MZ22523641	0	0.8947	0.6991	0.6872	0.8319	-0.1446	
MZ22520475	MZ22521867	0	0.4240	1.0000	0.5337	0.7480	-0.2143	
MZ22503163	MZ22505855	0	0.1248	0.8100	0.1959	0.4582	-0.2622	
MZ22520903	MZ22527286	0	0.5807	0.6667	0.5864	0.6022	-0.0158	
MZ22521591	MZ22518161	0	1.0000	0.0000	0.8824	0.8824	0.0000	
MZ22519911	MZ22515623	0	1.0000	0.9412	0.9722	0.9722	-0.0000	
MZ22516190	MZ22530411	0	0.9328	0.0000	0.8231	0.8292	-0.0060	
MZ22508732	MZ22503141	0	0.9144	0.9521	0.8840	0.9332	-0.0492	
MZ22503393	MZ22528966	0	-0.0295	0.8815	-0.1731	0.0616	-0.2348	
MZ22530136	MZ22521502	0	1.0000	0.9741	0.9739	0.9772	-0.0033	
MZ22516876	MZ22515695	0	0.2801	0.5000	0.1885	0.3374	-0.1489	
MZ22525117	MZ22523719	0	0.8000	0.1667	0.4545	0.4545	-0.0000	
MZ22513154	MZ22529692	0	0.9617	-0.5000	0.8115	0.8155	-0.0041	
MZ22507138	MZ22506469	0	-0.1239	0.9806	0.2313	0.4591	-0.2277	
MZ22516163	MZ22530876	0	0.6429	1.0000	0.6875	0.6875	-0.0000	
MZ22518405	MZ22505125	0	0.6779	0.6790	0.3338	0.6786	-0.3448	
MZ22516655	MZ22510540	0	0.8065	1.0000	0.8407	0.9033	-0.0625	
MZ22522801	MZ22527536	0	0.7157	0.0000	-0.0425	0.1952	-0.2377	
MZ22528959	MZ22522178	0	0.0000	0.0938	-0.1557	0.0703	-0.2261	
MZ22530079	MZ22502935	0	0.0000	0.6584	0.5728	0.5852	-0.0124	
MZ22522989	MZ22530565	0	0.2063	0.4232	-0.2008	0.2573	-0.4581	
MZ22506955	MZ22511640	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22504329	MZ22515012	0	1.0000	0.4904	0.6424	0.7027	-0.0604	
MZ22525675	MZ22505832	0	0.2683	0.8417	0.6087	0.6440	-0.0353	
MZ22504867	MZ22502015	0	1.0000	0.1123	0.3014	0.5808	-0.2794	
MZ22501258	MZ22504951	0	-0.0661	0.1009	-0.4975	0.0022	-0.4997	
MZ22512708	MZ22526297	0	1.0000	0.7018	0.7895	0.9165	-0.1270	
MZ22530416	MZ22512057	0	0.0000	0.9412	0.8421	0.8421	-0.0000	
MZ22530112	MZ22529964	0	-1.0000	0.0000	-0.5000	-0.5000	0.0000	
MZ22518320	MZ22524537	0	0.4537	0.6667	0.2716	0.5546	-0.2830	
MZ22500762	MZ22519462	0	0.6184	1.0000	0.6053	0.8150	-0.2097	
MZ22529493	MZ22530492	0	0.0685	0.0000	-0.3211	0.0343	-0.3553	
MZ22525777	MZ22527501	0	1.0000	0.4216	0.7268	0.8422	-0.1155	
MZ22505556	MZ22518614	0	0.1524	0.8461	0.1674	0.4695	-0.3021	
MZ22528814	MZ22520403	0	-0.0330	0.7273	0.4739	0.6103	-0.1364	
MZ22515073	MZ22519782	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527923	MZ22501648	0	-0.3333	0.9663	0.7755	0.7806	-0.0051	
MZ22531166	MZ22530166	0	0.0000	1.0000	0.5000	0.5000	0.0000	
MZ22522951	MZ22528024	0	0.2080	-0.3961	-0.2542	0.0570	-0.3112	
MZ22529088	MZ22502354	0	-1.0000	1.0000	0.8000	0.8000	0.0000	
MZ22526271	MZ22527130	0	-0.6070	0.5978	0.1411	0.3198	-0.1787	
MZ22527463	MZ22527141	0	0.0000	-0.3193	-0.3769	-0.1825	-0.1945	
MZ22511078	MZ22529907	0	0.6949	0.8139	0.5292	0.7062	-0.1771	
MZ22512464	MZ22530599	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22516245	MZ22523823	0	0.7294	0.9375	0.6982	0.8335	-0.1353	
MZ22522635	MZ22505912	0	0.4612	0.6822	0.2781	0.5972	-0.3191	
MZ22511647	MZ22511907	0	1.0000	0.6242	0.8050	0.8175	-0.0125	
MZ22529078	MZ22505672	0	0.0000	0.5354	0.4466	0.4844	-0.0378	
MZ22508248	MZ22511219	0	1.0000	-0.0097	0.5055	0.6634	-0.1580	
MZ22516756	MZ22530452	0	0.7479	0.0000	0.6366	0.6599	-0.0234	
MZ22526576	MZ22523156	0	0.5723	1.0000	0.7546	0.8698	-0.1152	
MZ22511173	MZ22521158	0	0.2852	1.0000	0.4076	0.7003	-0.2927	
MZ22517342	MZ22527277	0	0.3287	0.8609	0.5258	0.6835	-0.1577	
MZ22519404	MZ22530691	0	0.6460	-1.0000	0.4690	0.4727	-0.0038	
MZ22520946	MZ22507494	0	0.6650	0.7657	0.4644	0.7297	-0.2653	
MZ22512764	MZ22511447	0	0.9091	1.0000	0.9655	0.9655	0.0000	
MZ22511377	MZ22528391	0	1.0000	-1.0000	0.8000	0.8000	0.0000	
MZ22517095	MZ22500100	0	1.0000	0.5157	0.5075	0.7233	-0.2158	
MZ22523765	MZ22503826	0	0.9444	0.9234	0.8913	0.9345	-0.0433	
MZ22529602	MZ22519763	0	0.0000	0.1505	-0.2468	0.0903	-0.3371	
MZ22522589	MZ22518021	0	0.3175	0.6471	0.3362	0.5722	-0.2360	
MZ22526623	MZ22507227	0	-0.2000	0.9638	0.7025	0.7108	-0.0083	
MZ22505560	MZ22527124	0	0.8929	0.8973	0.7892	0.8945	-0.1053	
MZ22525700	MZ22501158	0	0.2150	0.9500	0.7512	0.8541	-0.1029	
MZ22521387	MZ22506104	0	0.7964	1.0000	0.8549	0.9146	-0.0597	
MZ22506969	MZ22516128	0	0.0322	0.1372	-0.2842	0.0513	-0.3355	
MZ22513028	MZ22530435	0	0.8125	1.0000	0.8333	0.8333	0.0000	
MZ22522305	MZ22516742	0	0.9444	0.4040	0.6829	0.7514	-0.0685	
