F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22531002	MZ22519748	0	0.6667	1.0000	0.9444	0.9444	-0.0000	
MZ22530777	MZ22512685	0	0.0000	0.7215	0.6336	0.6493	-0.0157	
MZ22530275	MZ22526543	0	-0.2361	0.8993	0.6907	0.7731	-0.0824	
MZ22530446	MZ22513486	0	1.0000	0.5043	0.5027	0.5594	-0.0566	
MZ22530756	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22529085	MZ22516306	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528267	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528429	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22530354	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529049	MZ22516306	0	0.2597	1.0000	0.7866	0.9177	-0.1311	
MZ22528585	MZ22516929	0	0.0248	0.8504	0.6338	0.7587	-0.1249	
MZ22530136	MZ22524831	0	1.0000	0.8235	0.8265	0.8377	-0.0111	
MZ22531113	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22528626	MZ22500528	0	0.0000	0.2202	0.1211	0.1992	-0.0781	
MZ22530472	MZ22516877	0	0.0000	-0.0126	-0.1144	-0.0112	-0.1033	
MZ22529265	MZ22509483	0	0.0000	0.8235	0.7368	0.7368	-0.0000	
MZ22528867	MZ22500579	0	1.0000	0.1210	0.1250	0.2135	-0.0885	
MZ22528994	MZ22514608	0	-1.0000	0.8235	0.6316	0.6316	-0.0000	
MZ22528741	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528318	MZ22504062	0	-1.0000	0.9735	0.7511	0.7542	-0.0031	
MZ22518476	MZ22526148	0	0.1273	1.0000	0.7043	0.8622	-0.1579	
MZ22530763	MZ22511560	0	1.0000	0.9644	0.9641	0.9683	-0.0042	
MZ22511959	MZ22505418	0	1.0000	0.4086	0.4341	0.4825	-0.0484	
MZ22529384	MZ22502300	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22530003	MZ22519735	0	0.5516	1.0000	0.7924	0.9502	-0.1578	
MZ22529067	MZ22512571	0	1.0000	0.9617	0.9615	0.9660	-0.0045	
MZ22528836	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528451	MZ22523132	0	0.1865	0.8750	0.6747	0.7985	-0.1238	
MZ22528385	MZ22515207	0	0.1597	0.7015	0.5395	0.6499	-0.1104	
MZ22528634	MZ22513542	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528907	MZ22510919	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529378	MZ22507334	0	0.0000	0.9586	0.8472	0.8521	-0.0049	
MZ22528562	MZ22521334	0	0.1065	0.9403	0.7601	0.8609	-0.1008	
MZ22529118	MZ22500473	0	0.0356	0.9668	0.7621	0.8687	-0.1067	
MZ22528104	MZ22508818	0	-1.0000	0.6581	0.4716	0.4835	-0.0119	
MZ22529166	MZ22509067	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528458	MZ22515134	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528715	MZ22509576	0	-1.0000	0.8947	0.7143	0.7143	-0.0000	
MZ22528333	MZ22516306	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530748	MZ22518028	0	0.8840	0.8101	0.6591	0.8183	-0.1592	
MZ22530662	MZ22521916	0	-1.0000	0.4375	0.2778	0.2778	0.0000	
MZ22528514	MZ22524072	0	0.0566	1.0000	0.7847	0.8952	-0.1105	
MZ22528039	MZ22508612	0	0.0000	0.6884	0.5749	0.6119	-0.0369	
MZ22529720	MZ22523503	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528145	MZ22502371	0	0.0000	0.5783	0.4451	0.5029	-0.0578	
MZ22528091	MZ22524343	0	-1.0000	0.9602	0.7377	0.7424	-0.0047	
MZ22529670	MZ22502300	0	1.0000	0.9474	0.9524	0.9524	-0.0000	
MZ22529209	MZ22509323	0	0.1091	0.5260	0.3181	0.4797	-0.1615	
MZ22528198	MZ22515268	0	0.0000	0.9175	0.8116	0.8209	-0.0092	
MZ22526254	MZ22526369	0	0.9662	0.8876	0.8475	0.9165	-0.0690	
MZ22530273	MZ22524985	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22530414	MZ22524831	0	1.0000	0.8235	0.8265	0.8377	-0.0111	
MZ22530238	MZ22509810	0	0.7036	0.7058	0.6021	0.7055	-0.1034	
MZ22528574	MZ22521049	0	0.0386	0.8750	0.6735	0.7821	-0.1086	
MZ22528598	MZ22521232	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528333	MZ22522120	0	0.0000	0.9908	0.8854	0.8865	-0.0010	
MZ22528500	MZ22502699	0	1.0000	0.1154	0.1121	0.2085	-0.0964	
MZ22530328	MZ22521649	0	0.4379	0.9747	0.7642	0.9151	-0.1509	
MZ22529537	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22527007	MZ22513730	0	1.0000	0.7865	0.8078	0.8221	-0.0143	
MZ22528156	MZ22523900	0	0.0888	1.0000	0.7959	0.9041	-0.1082	
MZ22530517	MZ22509483	0	-0.5000	0.8235	0.6842	0.6842	-0.0000	
MZ22529336	MZ22502699	0	0.8787	0.1154	0.0189	0.1957	-0.1768	
MZ22529673	MZ22517116	0	0.0000	0.8835	0.7715	0.7853	-0.0138	
MZ22528061	MZ22518856	0	0.0591	1.0000	0.7847	0.8955	-0.1107	
MZ22530937	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22528540	MZ22507461	0	0.5579	0.7817	0.5727	0.7568	-0.1842	
MZ22528451	MZ22519138	0	0.1865	0.8750	0.6747	0.7985	-0.1238	
MZ22530044	MZ22515182	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528077	MZ22518981	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528419	MZ22510129	0	0.0070	0.6875	0.4387	0.5801	-0.1413	
MZ22531010	MZ22524979	0	-1.0000	0.7778	0.6000	0.6000	-0.0000	
MZ22528385	MZ22507452	0	0.1597	0.9920	0.7776	0.8996	-0.1220	
MZ22528979	MZ22507425	0	1.0000	0.9222	0.9216	0.9308	-0.0092	
MZ22527948	MZ22506171	0	1.0000	0.5727	0.5843	0.6177	-0.0334	
MZ22529747	MZ22506303	0	0.3712	0.9164	0.7146	0.8590	-0.1444	
MZ22529779	MZ22518102	0	-0.1713	1.0000	0.7832	0.8699	-0.0867	
MZ22529100	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528031	MZ22524072	0	0.0499	1.0000	0.7027	0.8500	-0.1472	
MZ22528451	MZ22506091	0	0.1865	1.0000	0.7967	0.9144	-0.1177	
MZ22530008	MZ22515134	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530078	MZ22501259	0	1.0000	0.6842	0.7143	0.7143	0.0000	
MZ22529965	MZ22518376	0	-0.4730	0.9375	0.7257	0.7808	-0.0551	
MZ22530535	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22528135	MZ22520302	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529506	MZ22521787	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22527339	MZ22508844	0	-1.0000	0.9083	0.6928	0.6962	-0.0035	
MZ22529649	MZ22519924	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529186	MZ22506432	0	-0.5000	0.8906	0.7399	0.7515	-0.0116	
MZ22531086	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529391	MZ22522575	0	0.0512	1.0000	0.7956	0.9001	-0.1045	
MZ22530683	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528939	MZ22502527	0	1.0000	0.2334	0.2590	0.3141	-0.0551	
MZ22521088	MZ22512051	0	-1.0000	0.6519	0.4345	0.4683	-0.0338	
MZ22530419	MZ22515180	0	-1.0000	0.2042	-0.0001	0.0838	-0.0839	
MZ22530658	MZ22508599	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22530721	MZ22520937	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508022	MZ22523255	0	0.0847	0.2195	0.1177	0.2075	-0.0898	
MZ22524250	MZ22523182	0	0.2299	0.9333	0.6376	0.8161	-0.1785	
MZ22527997	MZ22524160	0	-0.4005	0.9375	0.7261	0.7888	-0.0627	
MZ22528548	MZ22500473	0	0.7333	0.9668	0.8668	0.9422	-0.0754	
MZ22530633	MZ22502937	0	0.9201	0.7921	0.6828	0.8063	-0.1235	
MZ22530873	MZ22500579	0	0.6667	0.1210	0.0799	0.2028	-0.1229	
MZ22530952	MZ22521212	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22528412	MZ22523831	0	0.1220	0.9412	0.7435	0.8550	-0.1114	
MZ22528104	MZ22522539	0	-1.0000	1.0000	0.7895	0.7895	0.0000	
MZ22530078	MZ22506483	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529409	MZ22512343	0	0.0000	0.2010	0.0840	0.1787	-0.0947	
MZ22530435	MZ22513498	0	1.0000	0.2532	0.3025	0.3362	-0.0337	
MZ22529578	MZ22502371	0	-0.5000	0.5783	0.4399	0.4803	-0.0404	
MZ22530877	MZ22519724	0	0.0000	0.7500	0.6667	0.6667	0.0000	
MZ22528574	MZ22519308	0	0.0386	0.8750	0.6735	0.7821	-0.1086	
MZ22529554	MZ22525380	0	0.2261	0.9180	0.7036	0.8411	-0.1375	
MZ22530399	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22528169	MZ22509793	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528248	MZ22509609	0	1.0000	0.9738	0.9736	0.9767	-0.0031	
MZ22530343	MZ22521240	0	-1.0000	0.9366	0.7256	0.7327	-0.0071	
MZ22530259	MZ22508612	0	0.0000	0.6884	0.5749	0.6119	-0.0369	
MZ22528536	MZ22524072	0	-0.1732	1.0000	0.7832	0.8696	-0.0865	
MZ22528132	MZ22508908	0	0.9710	0.5522	0.5422	0.5962	-0.0541	
MZ22527940	MZ22502992	0	1.0000	0.7710	0.7695	0.7951	-0.0256	
MZ22528408	MZ22513024	0	0.6388	0.5376	0.3498	0.5483	-0.1984	
MZ22526726	MZ22523512	0	0.3009	0.9722	0.5104	0.7857	-0.2753	
MZ22521159	MZ22510443	0	0.6115	0.5926	0.3397	0.5957	-0.2560	
MZ22529209	MZ22506518	0	0.1091	0.9375	0.7296	0.8455	-0.1159	
MZ22529473	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22528471	MZ22508335	0	0.8489	1.0000	0.8997	0.9832	-0.0835	
MZ22527982	MZ22503716	0	0.0971	0.9375	0.7295	0.8441	-0.1147	
MZ22521140	MZ22501769	0	0.3834	0.0492	-0.2463	0.1049	-0.3512	
MZ22529558	MZ22513285	0	0.1582	0.7344	0.5446	0.6704	-0.1258	
MZ22528090	MZ22517246	0	0.9558	0.8125	0.7592	0.8284	-0.0693	
MZ22529890	MZ22502069	0	1.0000	0.9401	0.9400	0.9468	-0.0067	
MZ22531003	MZ22506171	0	1.0000	0.5727	0.5843	0.6177	-0.0334	
MZ22526280	MZ22514353	0	-0.1732	1.0000	0.6839	0.8045	-0.1206	
MZ22529191	MZ22506483	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528701	MZ22519222	0	0.1414	1.0000	0.7854	0.9046	-0.1192	
MZ22526337	MZ22524839	0	0.8537	0.1599	0.0351	0.3141	-0.2789	
MZ22530528	MZ22516162	0	0.0147	1.0000	0.7954	0.8963	-0.1009	
MZ22528876	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22528894	MZ22520874	0	0.0000	0.9444	0.8500	0.8500	0.0000	
MZ22529618	MZ22513823	0	0.1846	0.0003	-0.1321	0.0130	-0.1451	
MZ22529692	MZ22516929	0	-0.5000	0.8504	0.6826	0.7004	-0.0177	
MZ22530671	MZ22507518	0	1.0000	0.8078	0.8188	0.8291	-0.0104	
MZ22527051	MZ22512748	0	-0.3333	0.6591	0.4851	0.5237	-0.0387	
MZ22528205	MZ22505143	0	-0.0755	0.5695	0.3649	0.4978	-0.1329	
MZ22529995	MZ22524989	0	0.0000	0.7367	0.6852	0.6958	-0.0106	
MZ22530661	MZ22509573	0	-0.1275	1.0000	0.7836	0.8747	-0.0911	
MZ22529506	MZ22503036	0	-1.0000	0.9159	0.6931	0.7031	-0.0099	
MZ22530183	MZ22513698	0	0.0000	0.8430	0.7396	0.7494	-0.0098	
MZ22528417	MZ22521858	0	0.1232	1.0000	0.7852	0.9026	-0.1173	
MZ22528987	MZ22524257	0	-0.5000	0.9547	0.7877	0.7930	-0.0054	
MZ22528741	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527990	MZ22509327	0	1.0000	0.9576	0.9573	0.9623	-0.0050	
MZ22528077	MZ22502782	0	1.0000	0.1661	0.1736	0.2588	-0.0851	
MZ22528956	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22531147	MZ22501420	0	-0.5000	0.9137	0.7464	0.7566	-0.0102	
MZ22529376	MZ22515461	0	-0.5000	0.9715	0.8047	0.8080	-0.0034	
MZ22529396	MZ22502300	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22529524	MZ22522120	0	1.0000	0.9908	0.9907	0.9917	-0.0010	
MZ22531086	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22530660	MZ22518519	0	-0.5000	0.6682	0.5236	0.5569	-0.0334	
MZ22528988	MZ22518960	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22528829	MZ22501259	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22528614	MZ22511983	0	0.0273	0.6138	0.4098	0.5487	-0.1389	
MZ22529908	MZ22507334	0	0.0000	0.9586	0.8472	0.8521	-0.0049	
MZ22528574	MZ22517379	0	0.0386	0.9375	0.7290	0.8376	-0.1086	
MZ22528018	MZ22522186	0	0.0691	0.6875	0.5073	0.6188	-0.1115	
MZ22528657	MZ22520895	0	0.1420	0.9375	0.7299	0.8491	-0.1192	
MZ22528398	MZ22509377	0	-0.5000	0.8473	0.7015	0.7055	-0.0039	
MZ22528354	MZ22514741	0	0.9807	1.0000	0.9635	0.9979	-0.0343	
MZ22529336	MZ22507807	0	0.8787	1.0000	0.9024	0.9865	-0.0842	
MZ22530419	MZ22521442	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528468	MZ22518557	0	0.1047	0.6889	0.4759	0.6240	-0.1481	
MZ22529168	MZ22505271	0	1.0000	0.7780	0.7768	0.8026	-0.0259	
MZ22529330	MZ22509609	0	0.0000	0.9738	0.8624	0.8656	-0.0031	
MZ22530683	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22530662	MZ22521916	0	-1.0000	0.4375	0.2778	0.2778	0.0000	
MZ22529837	MZ22514741	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528794	MZ22522120	0	0.0000	0.9908	0.8854	0.8865	-0.0010	
MZ22527949	MZ22524257	0	0.0516	0.9547	0.7390	0.8543	-0.1153	
MZ22527942	MZ22519743	0	0.1236	1.0000	0.7852	0.9026	-0.1174	
MZ22508479	MZ22517509	0	0.3514	0.3236	0.1205	0.3274	-0.2068	
MZ22529394	MZ22510508	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528586	MZ22510773	0	1.0000	0.8237	0.8224	0.8433	-0.0209	
MZ22528742	MZ22515134	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528682	MZ22524310	0	-1.0000	1.0000	0.8095	0.8095	0.0000	
MZ22528083	MZ22513823	0	0.0959	0.0003	-0.1324	0.0069	-0.1393	
MZ22528622	MZ22509573	0	0.5610	1.0000	0.7927	0.9512	-0.1586	
MZ22528195	MZ22516462	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22531190	MZ22518966	0	-0.5000	0.7862	0.6395	0.6433	-0.0038	
MZ22528563	MZ22501546	0	-0.1250	0.8750	0.6724	0.7639	-0.0915	
MZ22529318	MZ22504193	0	0.1316	0.3865	0.1682	0.3582	-0.1899	
MZ22528574	MZ22513334	0	0.0386	0.9412	0.7429	0.8462	-0.1032	
MZ22527954	MZ22522453	0	0.0765	1.0000	0.7849	0.8974	-0.1125	
MZ22529454	MZ22501259	0	1.0000	0.6842	0.7143	0.7143	0.0000	
MZ22528385	MZ22523775	0	0.1597	1.0000	0.7856	0.9066	-0.1211	
MZ22528794	MZ22510919	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528364	MZ22524641	0	-0.0624	1.0000	0.7839	0.8820	-0.0981	
MZ22528490	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22530428	MZ22520496	0	1.0000	0.8602	0.8740	0.8758	-0.0017	
MZ22531082	MZ22513694	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530026	MZ22511247	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22530380	MZ22500579	0	0.0000	0.1210	0.0197	0.1083	-0.0885	
MZ22520328	MZ22517660	0	0.0000	0.8112	0.5442	0.5977	-0.0535	
MZ22530265	MZ22520937	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530392	MZ22524641	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22530889	MZ22525748	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528097	MZ22525380	0	0.0998	0.9180	0.7025	0.8271	-0.1246	
MZ22528820	MZ22502684	0	-0.0215	0.6946	0.4017	0.5752	-0.1736	
MZ22527955	MZ22506359	0	0.6376	0.8125	0.6635	0.7931	-0.1295	
MZ22530354	MZ22507425	0	1.0000	0.9222	0.9216	0.9308	-0.0092	
MZ22529011	MZ22518536	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22522862	MZ22515802	0	-0.0453	0.9966	0.7806	0.8808	-0.1002	
MZ22529802	MZ22513694	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528562	MZ22510734	0	0.1065	0.3025	0.0825	0.2808	-0.1983	
MZ22530379	MZ22508173	0	0.5134	0.6875	0.5134	0.6682	-0.1547	
MZ22531022	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529042	MZ22523503	0	0.3436	1.0000	0.7877	0.9271	-0.1393	
MZ22530343	MZ22524310	0	-1.0000	1.0000	0.8095	0.8095	0.0000	
MZ22529016	MZ22524028	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529352	MZ22520302	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528806	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528411	MZ22502270	0	0.1226	0.3345	0.1531	0.3122	-0.1591	
MZ22528951	MZ22502270	0	0.4782	0.3345	0.1694	0.3496	-0.1803	
MZ22528408	MZ22501939	0	0.6388	0.6169	0.4382	0.6192	-0.1810	
MZ22530008	MZ22511063	0	0.0000	0.9911	0.8799	0.8810	-0.0011	
MZ22528946	MZ22524979	0	-1.0000	0.7778	0.6000	0.6000	-0.0000	
MZ22528718	MZ22505732	0	0.1663	0.1231	-0.0318	0.1267	-0.1585	
MZ22528020	MZ22517246	0	0.6442	0.8125	0.6756	0.7938	-0.1182	
MZ22528597	MZ22507862	0	0.0642	0.8750	0.6737	0.7849	-0.1113	
MZ22529837	MZ22508599	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22528385	MZ22524763	0	0.1597	1.0000	0.7965	0.9115	-0.1151	
MZ22529190	MZ22522120	0	1.0000	0.9908	0.9907	0.9917	-0.0010	
MZ22528626	MZ22517667	0	0.0000	0.7273	0.6667	0.6667	0.0000	
MZ22528879	MZ22523187	0	0.1182	0.9474	0.7673	0.8684	-0.1011	
MZ22529831	MZ22523827	0	1.0000	0.7647	0.7895	0.7895	-0.0000	
MZ22529902	MZ22514741	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530712	MZ22503292	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22527903	MZ22514757	0	0.3941	1.0000	0.6990	0.8990	-0.2000	
MZ22530448	MZ22509394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530466	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22529554	MZ22525380	0	0.2261	0.9180	0.7036	0.8411	-0.1375	
MZ22528743	MZ22510586	0	1.0000	0.5389	0.5817	0.5828	-0.0011	
MZ22528073	MZ22518293	0	-1.0000	0.7500	0.5556	0.5556	0.0000	
MZ22530143	MZ22521621	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22530801	MZ22503826	0	0.0000	0.9234	0.8117	0.8208	-0.0091	
MZ22530685	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528683	MZ22519954	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22530818	MZ22523775	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528203	MZ22517307	0	0.0000	0.9722	0.8609	0.8642	-0.0033	
MZ22530284	MZ22512839	0	0.8739	0.9824	0.8119	0.9704	-0.1585	
MZ22528052	MZ22512343	0	1.0000	0.2010	0.1951	0.2898	-0.0947	
MZ22530769	MZ22509962	0	-0.5000	0.4375	0.3333	0.3333	0.0000	
MZ22529380	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529402	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528626	MZ22507425	0	0.0000	0.9222	0.8105	0.8197	-0.0092	
MZ22529640	MZ22519999	0	0.0000	0.8953	0.7835	0.7959	-0.0124	
MZ22529577	MZ22521232	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528500	MZ22523827	0	1.0000	0.7647	0.7895	0.7895	-0.0000	
MZ22528677	MZ22506171	0	0.9407	0.5727	0.4728	0.6115	-0.1386	
MZ22529878	MZ22515461	0	0.9737	0.9715	0.9216	0.9718	-0.0502	
MZ22528386	MZ22509990	0	1.0000	0.9204	0.9198	0.9293	-0.0094	
MZ22530026	MZ22512855	0	-1.0000	0.9934	0.7712	0.7719	-0.0008	
MZ22529026	MZ22516306	0	0.1940	1.0000	0.7859	0.9104	-0.1246	
MZ22531216	MZ22524072	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530554	MZ22517667	0	0.0000	0.7273	0.6667	0.6667	0.0000	
MZ22529584	MZ22515461	0	0.0000	0.9715	0.8602	0.8636	-0.0034	
MZ22528888	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528109	MZ22523878	0	0.1460	1.0000	0.7854	0.9051	-0.1197	
MZ22528483	MZ22507500	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22528218	MZ22513694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529126	MZ22510508	0	0.5985	1.0000	0.7944	0.9554	-0.1610	
MZ22525014	MZ22517923	0	0.1796	1.0000	0.6906	0.8633	-0.1727	
MZ22530528	MZ22521302	0	0.0147	1.0000	0.7954	0.8963	-0.1009	
MZ22527982	MZ22500869	0	0.0971	0.1452	-0.0758	0.1398	-0.2157	
MZ22528332	MZ22513823	0	0.1248	0.0003	-0.1323	0.0089	-0.1412	
MZ22528184	MZ22505732	0	-1.0000	0.1231	-0.0362	0.0295	-0.0657	
MZ22529991	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529737	MZ22518163	0	0.0111	0.9375	0.7289	0.8346	-0.1057	
MZ22529474	MZ22523332	0	0.2031	0.9412	0.7442	0.8635	-0.1193	
MZ22529374	MZ22521172	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530391	MZ22509962	0	0.0000	0.4375	0.3889	0.3889	0.0000	
MZ22528701	MZ22513334	0	0.1414	0.9412	0.7437	0.8570	-0.1133	
MZ22528007	MZ22521621	0	-0.5000	0.6875	0.5556	0.5556	0.0000	
MZ22529812	MZ22502126	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22521088	MZ22504401	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22528398	MZ22524119	0	-0.5000	0.9594	0.7924	0.7972	-0.0048	
MZ22530856	MZ22524407	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22529553	MZ22502371	0	1.0000	0.5783	0.5763	0.6166	-0.0404	
MZ22530143	MZ22517703	0	0.0000	1.0000	0.9130	0.9130	0.0000	
MZ22529274	MZ22525291	0	0.0000	0.5456	0.4429	0.4910	-0.0481	
MZ22511400	MZ22512960	0	0.8000	0.6429	0.6842	0.6842	-0.0000	
MZ22528933	MZ22524072	0	0.3013	1.0000	0.7873	0.9224	-0.1351	
MZ22528361	MZ22513334	0	-1.0000	0.9412	0.7368	0.7368	-0.0000	
MZ22528789	MZ22520937	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528584	MZ22524979	0	-1.0000	0.7778	0.6000	0.6000	-0.0000	
MZ22528599	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22528743	MZ22517307	0	1.0000	0.9722	0.9720	0.9753	-0.0033	
MZ22529394	MZ22502937	0	0.0000	0.7921	0.6997	0.7041	-0.0044	
MZ22528077	MZ22521630	0	1.0000	0.5853	0.6226	0.6314	-0.0088	
MZ22528057	MZ22523503	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529493	MZ22522453	0	0.0685	1.0000	0.7848	0.8965	-0.1117	
MZ22529584	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22529078	MZ22507914	0	0.0000	0.6742	0.5606	0.5993	-0.0386	
MZ22529882	MZ22501909	0	0.6667	0.1934	0.1625	0.2579	-0.0954	
MZ22530802	MZ22508210	0	-0.1727	0.9375	0.7276	0.8141	-0.0865	
MZ22530066	MZ22513211	0	-0.5000	0.6528	0.4984	0.5247	-0.0263	
MZ22528609	MZ22503884	0	0.0487	0.4273	0.2213	0.3852	-0.1639	
MZ22528586	MZ22501939	0	1.0000	0.6169	0.6325	0.6572	-0.0248	
MZ22528270	MZ22522911	0	0.2883	0.7500	0.5647	0.6987	-0.1339	
MZ22529499	MZ22515430	0	0.0953	0.8125	0.6183	0.7328	-0.1145	
MZ22528807	MZ22515180	0	-0.0746	0.2042	0.0049	0.1763	-0.1714	
MZ22529471	MZ22516978	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22528840	MZ22507425	0	0.0000	0.9222	0.8105	0.8197	-0.0092	
MZ22528362	MZ22504193	0	0.2239	0.3865	0.1691	0.3684	-0.1993	
MZ22531253	MZ22513238	0	0.9621	0.9482	0.8761	0.9497	-0.0736	
MZ22529608	MZ22522186	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22528920	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529147	MZ22501259	0	1.0000	0.6842	0.7143	0.7143	0.0000	
MZ22529274	MZ22509437	0	0.0000	0.9542	0.8427	0.8482	-0.0054	
MZ22530086	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22528054	MZ22509609	0	0.9604	0.9738	0.8987	0.9723	-0.0736	
MZ22530156	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22529941	MZ22510919	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
